package,fedora_patch,debian_patch,type,fedora_time,debian_time
proj:mislav/hub,01-blackfriday-version.patch,0001-blackfriday-v2.patch,similar,2021-03-08 09:09:18,2021-02-18 09:21:24
url:plugin.org.uk,ladspa-swh-plugins-libgsm.patch,08-gsm_plugin.patch,similar,2007-10-09 13:11:08,2016-06-01 23:34:19
proj:hmatoba/piexif,python-piexif-fix-tests-pillow.patch,5209b53e9689ce28dcd045f384633378d619718f.patch,common,2021-01-20 10:29:05,2021-09-19 12:22:25
url:pyx-project.org,sphinx-no-eager-only.patch,sphinx-no-eager-only.patch,common,2020-03-19 19:21:17,2019-07-15 15:17:46
url:pyx-project.org,manual-pythonpath.patch,manual-pythonpath.patch,common,2020-03-19 19:21:17,2019-07-15 15:17:46
url:pyx-project.org,sphinx-local-mathjax.patch,sphinx-local-mathjax.patch,common,2020-03-19 19:21:17,2014-02-19 12:16:02
proj:rubyzip/rubyzip,rubygem-rubyzip-2.3.2-fix-test_extract_incorrect_size-in-s390x-arch.patch,0002-Fix-test-failure-in-s390x-due-to-array-pack-directiv.patch,similar,2022-08-25 11:45:33,2020-03-25 18:08:18
proj:jessevdk/go-flags,0001-Compare-date-using-SOURCE_DATE_EPOCH-in-both-cases.patch,source-date-epoch.diff,similar,2020-08-23 18:28:37,2020-04-05 18:56:33
url:zetacomponents.org,php-zetacomponents-base-layout.patch,0001-The-installed-package-mimics-a-PEAR-installation.patch,common,2015-06-29 16:32:21,2014-09-28 17:07:20
url:coderay.rubychan.de,rubygem-coderay-1.1.3-fix-tests-Array-on-ruby-3.0.patch,0007-Add-ruby3-support.patch,common,2021-03-01 09:56:34,2022-02-21 12:18:06
url:eq10q.sourceforge.net,lv2-eq10q-2.2-exp10.patch,05-pow10.patch,common,2023-11-12 10:32:52,2019-11-23 14:47:11
url:eq10q.sourceforge.net,lv2-eq10q-2.2-typefix.patch,0006-Fix-lv2-types.patch,similar,2023-11-12 10:32:52,2020-05-16 13:39:52
url:xblast.sourceforge.net,xblast-2.10.4-fcommon-fix.patch,020_fix-ftbfs-with-gcc-10.patch,common,2020-02-20 16:44:03,2024-11-21 16:24:02
url:ossp.org/pkg/tool/eperl,perl-eperl-5.16compat.patch,redhat-with-thr.diff,common,2012-08-06 08:48:22,2013-05-10 15:13:14
proj:json-parser/json-parser,0001-improve-pkgconfig-module-close-37.patch,upstream/0001-improve-pkgconfig-module-close-37.patch,common,2014-06-12 17:18:23,2020-04-21 03:52:58
url:ocamlsdl.sourceforge.net,ocamlsdl-0.9.1-safe-string.patch,0002-Fix-compilation-with-OCaml-4.08.0.patch,similar,2017-11-18 11:25:52,2019-09-06 07:35:43
proj:html5lib/html5lib-python,https://github.com/html5lib/html5lib-python/pull/506.patch,0001-Use-Node.from_parent-constructor-to-support-pytest-6.patch,common,2020-08-10 08:53:24,2021-01-13 08:34:07
proj:pysimplesoap/pysimplesoap,httplib2.patch,fix-httplib2-version-check.patch,common,2020-01-21 11:05:03,2018-12-15 17:23:50
proj:linux-usb-gadgets/libusbgx,libusbgx-fix-inc.patch,0002-add-missing-includes.patch,common,2018-04-22 18:07:55,2022-08-07 11:07:11
url:metacpan.org/release/pmtools,pmtools-2.0.0-t_pfcat_5.26.patch,t_pfcat_5.26.patch,common,2017-07-20 13:20:24,2017-06-24 17:37:15
url:nose.readthedocs.io/en/latest,python-nose-py35.patch,python3.5-qualname.diff,common,2016-11-15 21:31:09,2017-10-30 20:25:53
url:nose.readthedocs.io/en/latest,python-nose-coverage4.patch,coverage4.1.diff,common,2016-11-09 23:22:40,2017-10-30 20:25:53
url:metacpan.org/release/rpm-build-perl,rpm-build-perl-0.82-Adapt-tests-to-Perl-5.35.12.patch,rpm-build-perl-0.82-Adapt-tests-to-Perl-5.35.12.patch,common,2022-05-16 12:51:06,2022-06-08 15:42:38
url:metacpan.org/release/rpm-build-perl,rpm-build-perl-0.82-Port-to-OpSIBLING-like-macros-required-since-Perl-5..patch,Adjust-to-perl-5.26.patch,common,2017-06-05 10:03:39,2017-06-19 18:54:56
url:metacpan.org/release/rpm-build-perl,rpm-build-perl-0.82-Fix-non-deterministic-failures-on-newer-perls.patch,0001-Fix-non-deterministic-failures-on-newer-perls.patch,common,2013-07-24 08:14:01,2013-05-18 11:32:00
url:metacpan.org/release/rpm-build-perl,rpm-build-perl-0.82-Adjust-to-perl-5.22.patch,Adjust-to-perl-5.22.patch,common,2015-06-16 16:30:06,2015-08-20 20:36:54
url:code.google.com/archive/p/xmlrpc-light,debian_patches_0002-Compile-with-ocamlnet-3.3.5.patch,0002-Compile-with-ocamlnet-3.3.5.patch,common,2011-09-21 16:20:34,2011-07-21 22:40:47
url:wiki.sugarlabs.org/go/activities/memorize,Fix-use-of-getchildren-with-Element-object.patch,020210401~fe395f9.patch,common,2021-04-09 12:47:24,2021-12-16 12:08:23
db,db-5.3.28-cwd-db_config.patch,CVE-2017-10140-cwd-db_config.patch,common,2017-06-26 11:01:41,2019-01-31 14:19:21
dx,0007-dx-format-security.patch,50-format-security-fix.patch,similar,2014-02-27 15:23:10,2013-08-01 14:40:14
dx,0003-dx-gcc43.patch,10-gcc43-build-fix.patch,similar,2008-01-07 18:14:39,2013-07-04 11:20:38
dx,0008-dx-narrowing.patch,50-narrowing-conversion-fix.patch,similar,2016-02-18 03:56:55,2016-02-20 21:17:12
dx,0002-dx-open.patch,10-open-mode.patch,similar,2007-08-17 23:59:32,2013-06-13 14:52:06
gd,libgd-flip.patch,0004-Revert-upstream-318-fix-to-fix-the-PHP-5.6-8.0-FTBFS.patch,similar,2021-09-13 13:21:00,2022-07-11 08:24:21
lv,lv-+num-option.patch,20050502_~+num-pat-option.diff,common,2005-10-31 06:35:12,2014-03-20 13:37:50
lv,lv-no-sigvec.patch,sigvec.patch,common,2014-10-15 07:11:04,2015-04-27 12:56:01
lv,lv-fastio.patch,20050506_%src%file.c_~enable-fastio-use-fread.2.diff,common,2005-10-31 06:35:12,2014-03-20 13:37:50
lv,lv-c99.patch,fix_implicit_decls.diff,similar,2022-12-17 22:04:31,2020-11-15 09:48:48
sc,nonotimeout-ncurses6.patch,nonotimeout.patch,common,2016-07-19 15:42:18,2024-11-21 10:43:47
sc,call_function_not_take_its_address.patch,call_function_not_take_its_address,common,2014-11-05 18:33:59,2014-05-18 20:04:14
sc,Upstream-changes-from-old-versions.patch,Upstream-changes-from-old-versions,common,2014-11-05 18:33:59,2024-11-21 10:43:47
sc,function_definitions.patch,function_definitions,common,2014-11-05 18:33:59,2014-05-18 19:22:58
sc,format_security_fixes.patch,hardening,similar,2014-11-05 18:33:59,2024-11-21 10:43:47
arj,arj-3.10.22-security_format.patch,security_format.patch,common,2013-10-19 23:21:07,2013-05-09 15:28:27
arj,arj-3.10.22-security-traversal-symlink.patch,security-traversal-symlink.patch,common,2015-04-03 13:58:14,2005-08-04 19:21:09
arj,arj-3.10.22-security-traversal-dir.patch,security-traversal-dir.patch,common,2015-04-03 13:58:14,2005-11-24 01:31:33
arj,arj-3.10.22-arches_align.patch,001_arches_align.patch,common,2013-10-19 23:21:07,2003-11-11 08:16:04
arj,arj-3.10.22-security-afl.patch,security-afl.patch,common,2015-04-03 13:58:14,2015-02-26 12:06:27
arj,arj-3.10.22-use_safe_strcpy.patch,006_use_safe_strcpy.patch,common,2013-10-19 23:21:07,2010-07-26 12:11:24
arj,arj-3.10.22-no_remove_static_const.patch,002_no_remove_static_const.patch,common,2013-10-19 23:21:07,2005-08-04 19:21:09
arj,arj-3.10.22-64_bit_clean.patch,003_64_bit_clean.patch,common,2013-10-19 23:21:07,2005-11-24 01:31:33
arj,arj-3.10.22-doc_refer_robert_k_jung.patch,doc_refer_robert_k_jung.patch,common,2013-10-19 23:21:07,2008-05-29 01:04:34
arj,arj-3.10.22-parallel_build.patch,004_parallel_build.patch,common,2013-10-19 23:21:07,2007-12-06 23:08:43
bwa,bwa-fix-build-gcc10.patch,gcc10.patch,common,2020-03-22 20:37:03,2022-07-03 19:49:44
d52,d52v341-format-security.patch,20-fix-format-security-error.patch,common,2014-06-17 00:03:03,2025-07-06 17:59:27
dee,vapi-skip-properties.patch,vapi-skip-properties.patch,common,2020-05-18 14:24:44,2019-09-30 15:18:52
fpc,fpc-3.2.2--pas2jni-cthreads.patch,pas2jni-cthreads.patch,common,2022-03-16 22:23:23,2022-08-16 09:19:08
fpc,fpc-3.2.2--ppc64le-toc-fixes.patch,ppc64el-toc-fixes.patch,common,2022-02-07 20:37:00,2022-08-16 09:16:50
kdb,0020-Fix-build-with-newer-Qt.patch,upstream_Fix-build-with-newer-Qt.patch,common,2021-09-14 13:49:27,2022-07-03 05:27:27
kdb,0002-PgSQL-driver-fix-build-with-PostgreSQL-12.patch,upstream_PgSQL-driver-fix-build-with-PostgreSQL-12.patch,common,2021-09-14 13:10:25,2019-10-29 07:09:56
kst,kst-qreal.patch,upstream_Fix-some-qreal-issues.patch,similar,2015-01-14 23:53:37,2017-07-01 16:06:44
mtx,mtx-1.3.12-destdir.patch,004-fix-destdir,common,2009-11-19 16:20:32,2019-02-28 10:53:18
mtx,mtx-1.3.12-argc.patch,005-remove-argc-output,common,2009-11-19 16:20:32,2019-02-28 10:53:18
ois,ois-gcc47.patch,gcc47.diff,common,2012-01-17 03:43:08,2012-04-06 07:25:09
tlf,tlf-1.4.1-format-security-fix.patch,warnings-as-errors.patch,similar,2022-08-07 00:32:44,2021-10-24 21:31:22
zaz,zaz-1.0.0-jumpy_keyboard.patch,jumpy_keyboard.patch,common,2016-01-04 14:33:28,2020-06-01 10:42:54
zip,zipnote.patch,07-fclose-in-file-not-fclose-x.patch,common,2015-01-28 15:33:43,2011-06-09 13:30:08
zip,zip-3.0-exec-shield.patch,06-stack-markings-to-avoid-executable-stack.patch,common,2009-11-16 12:26:10,2010-02-21 16:08:02
zip,zip-3.0-format-security.patch,08-hardening-build-fix-1.patch,common,2014-04-01 06:42:36,2012-05-21 17:17:26
bogl,bogl-0.1.18-format-security.patch,unsafe-format,common,2014-02-04 11:32:09,2015-12-26 14:17:15
bogl,bogl-0.1.18-noexecstack.patch,executable-stack,common,2006-11-10 16:13:21,2015-12-26 14:17:15
bogl,bogl-0.1.18-fix-multiple-definition.patch,no-common,similar,2020-02-18 08:58:13,2020-04-17 11:58:16
ccze,ccze-opts.diff,src___ccze.c.patch,common,2010-08-09 21:05:11,2016-10-16 18:09:22
ccze,ccze-0.2.1-Wmulticharacter.patch,288834_FTBFS_unrecognized_command_line_option_-Wmulticharacter.patch,similar,2009-08-06 22:15:23,2016-10-16 18:09:22
cgit,0001-use-highlight-3-by-default.patch,assume-highlight-version-3-in-filter-script.patch,common,2021-06-05 22:18:26,2015-08-10 20:14:30
dsdp,DSDP-type-mismatch.patch,type-mismatch.patch,common,2020-01-27 20:54:11,2022-02-14 18:38:38
dumb,dumb-0.9.3-CVE-2006-3668.patch,100_CVE-2006-3668.diff,common,2006-07-27 07:58:39,2013-06-01 10:31:38
gcal,gcal-glibc-no-libio.patch,glibc2.28.patch,similar,2018-08-03 15:54:10,2019-01-04 18:56:51
gcin,0002-Fix-FTBFS-on-big-endian.patch,0006-Fix-FTBFS-on-mips-powerpc-s390x.patch,common,2018-01-16 14:24:43,2018-05-25 02:18:38
judy,04_fix_undefined_behavior_during_aggressive_loop_optimizations.patch,04_fix_undefined_bahavior_during_aggressive_loop_optimizations.patch,common,2021-06-04 15:35:56,2025-04-07 07:02:17
kexi,0013-Fix-build-with-Qt-5.13.patch,upstream_Fix-build-with-Qt-5.13.patch,common,2022-06-20 16:33:58,2019-10-27 09:08:42
kexi,0504-Fix-glib-include-position.patch,upstream_Include-glib.h-outside-of-the-extern-block.patch,common,2021-12-24 16:47:28,2021-08-21 16:53:39
lftp,lftp-4.9.2-gnutls-peers2.patch,lftp_gnutls_certificate_verify_peers2-verify_server_certificates.patch,common,2022-09-07 07:24:32,2023-09-10 08:14:36
njam,njam-1.25-gcc45.patch,gcc_46.patch,common,2010-09-10 07:55:37,2013-01-02 14:20:07
njam,njam-1.25-rhbz767015.patch,drop_gda.patch,common,2011-12-13 19:38:49,2013-01-02 14:20:07
plib,plib-1.8.5-spelling_errors.patch,06_spelling_errors.diff,common,2022-05-13 20:54:30,2017-07-24 18:10:49
plib,plib-1.8.5-CVE-2011-4620.patch,04_CVE-2011-4620.diff,common,2011-12-27 14:53:16,2017-07-24 17:06:26
plib,plib-1.8.5-dont_break_joystick_system_calibration.patch,07_dont_break_joystick_system_calibration.diff,common,2022-05-13 20:54:30,2017-07-24 19:14:54
plib,plib-1.8.5-CVE-2012-4552.patch,05_CVE-2012-4552.diff,common,2012-11-01 14:35:12,2017-07-24 17:06:31
plib,plib-1.8.5-CVE-2021-38714.patch,08_CVE-2021-38714.patch,common,2022-05-13 20:54:30,2021-10-02 11:25:52
rwho,rwho-0.17-neighbours.patch,show_in_all_ifaces.patch,similar,2011-06-02 09:53:02,2024-11-08 06:52:42
tse3,tse3-size_t-64bit.patch,337820_ftbfs_s390.patch,common,2009-01-27 00:55:07,2024-04-28 20:38:04
tse3,tse3-gcc43.patch,466899_ftbfs_gcc43.patch,similar,2009-01-27 00:55:07,2024-04-28 20:38:04
uget,uget-2.2.3-gcc10-fno-common.patch,support_gcc10_compilation.patch,common,2020-01-23 07:36:58,2020-08-02 21:32:54
uucp,uucp-1.07-format.patch,compiler-warnings.patch,common,2013-12-03 08:00:00,2019-01-12 19:07:10
xdms,inline.patch,0002-Fix-build-with-gcc-10.patch,common,2019-10-21 21:44:34,2020-05-09 13:23:44
xosd,xosd-aclocal18.patch,20_underquoted_definition.diff,common,2004-11-08 05:35:51,2024-09-22 19:47:04
xosd,xosd-2.2.14-Do-not-install-some-manual-pages-twice.patch,54_fix_man_makefile.diff,common,2013-03-27 16:30:02,2024-09-22 19:47:05
xzgv,0001-Fix-xzgv-man-page-so-it-is-valid-nroff.patch,0001-Fix-xzgv-man-page-so-it-is-valid-nroff.patch,common,2020-07-25 14:04:01,2019-03-06 03:47:13
yagf,yagf-0.9.5-nothreads.patch,13_disable-extra-threads.patch,common,2017-03-22 03:09:44,2020-03-09 20:24:51
yajl,0005-Fix-for-CVE-2017-16516.patch,CVE-2017-16516.patch,common,2023-07-10 13:16:22,2023-07-10 16:27:44
yajl,0006-Fix-CVE-2022-24795.patch,CVE-2022-24795.patch,common,2023-07-10 13:17:15,2023-07-10 16:27:44
yajl,0004-drop-bogus-_s-suffix-from-yajl-dynamic-library.patch,dynamically-link-tools.patch,common,2023-07-10 13:08:37,2009-09-08 16:05:46
yajl,0007-yajl-fix-memory-leak-problem.patch,CVE-2023-33460.patch,similar,2023-07-10 13:18:30,2023-07-02 11:47:38
antlr,0004-eof-token.patch,04-backward-compatibility.patch,common,2019-04-27 22:42:50,2015-07-22 15:29:23
antlr,0002-conversion-timeout.patch,02-increase-default-conversion-timeout.patch,common,2019-04-27 22:42:50,2015-07-22 11:15:09
antlr,0005-reproducible-parsers.patch,05-reproducible-parsers.patch,common,2019-04-27 22:42:50,2015-09-07 13:19:10
antlr,0003-fix-c-template.patch,03-fix-c-template.patch,common,2019-04-27 22:42:50,2015-07-22 14:55:21
arpon,ArpON-gcc-7-fixes.patch,gcc-7-fixes.patch,common,2018-04-11 23:53:02,2017-09-02 16:39:51
aubio,aubio-python39.patch,waflib-py311.patch,common,2020-02-19 23:27:53,2023-01-15 20:37:11
avahi,0011-avahi_dns_packet_consume_uint32-fix-potential-undefi.patch,avahi_dns_packet_consume_uint32-fix-potential-undefined-b.patch,common,2020-03-23 00:48:28,2020-04-24 10:41:17
avahi,0017-Emit-error-if-requested-service-is-not-found.patch,Emit-error-if-requested-service-is-not-found.patch,common,2022-11-17 01:07:14,2023-04-19 11:42:29
avahi,0007-man-add-missing-bshell.1-symlink.patch,man-add-missing-bshell.1-symlink.patch,common,2020-03-23 00:48:28,2017-09-17 17:37:21
avahi,0006-avahi-dnsconfd.service-Drop-Also-avahi-daemon.socket.patch,avahi-dnsconfd.service-Drop-Also-avahi-daemon.socket.patch,common,2020-03-23 00:48:28,2018-02-02 17:13:42
avahi,0010-fix-bytestring-decoding-for-proper-display.patch,fix-bytestring-decoding-for-proper-display.patch,common,2020-03-23 00:48:28,2020-04-24 10:43:27
avahi,0016-Fix-NULL-pointer-crashes-from-175.patch,Fix-NULL-pointer-crashes-from-175.patch,common,2021-08-03 15:24:11,2022-06-05 16:26:39
avahi,0008-Ship-avahi-discover-1-bssh-1-and-bvnc-1-also-for-GTK.patch,Ship-avahi-discover-1-bssh-1-and-bvnc-1-also-for-GTK3.patch,common,2020-03-23 00:48:28,2017-09-06 13:45:40
bwbar,bwbar.debian-020_proc_net_2.6.x_fix.patch,020_proc_net_2.6.x_fix.diff,common,2004-11-08 04:07:10,2017-07-26 18:40:21
bwbar,bwbar.zlib.h.patch,040_libpng.diff,common,2011-12-06 09:02:13,2017-07-26 18:40:21
bwbar,bwbar.debian-010_directory_option.patch,010_directory_option.diff,similar,2004-11-08 04:07:10,2017-07-26 17:06:42
dcmtk,0018-CVE-2022-43272-Fixed-memory-leak-in-single-process-mode.patch,c34f4e46e672ad21accf04da0dc085e43be6f5e1.patch,common,2023-03-02 05:33:40,2023-01-04 10:14:53
devil,DevIL-1.7.8-CVE-2009-3994.patch,03_CVE-2009-3994.diff,common,2009-12-04 12:06:53,2024-04-22 06:39:20
ditaa,ditaa-0.9-port-to-batik-1.8.patch,00-fix_imports.patch,similar,2015-08-31 10:50:31,2010-04-15 19:19:30
glogg,glogg-qt5dbus.patch,fix-dbus-lib-for-qt5.diff,common,2015-01-16 19:14:27,2017-08-11 18:24:53
gnupg,0001-Rename-package-to-gnupg1-1656282.patch,0003-change-package-name-to-gnupg1.patch,common,2018-12-07 21:21:44,2016-04-18 23:27:51
guilt,guilt-0.36-fix-regressions-newer-git.patch,fix-ftbfs-new-git.patch,common,2018-05-07 17:04:00,2023-01-09 10:27:18
iagno,0001-Don-t-alter-or-try-to-write-GtkChild-fields.patch,Don-t-alter-or-try-to-write-GtkChild-fields.patch,common,2021-10-06 05:47:32,2021-08-24 22:44:35
iagno,0001-Reference-of-GtkChild-fields-is-handled-by-GtkBuilde.patch,Reference-of-GtkChild-fields-is-handled-by-GtkBuilder-typ.patch,similar,2021-10-06 05:47:32,2021-08-24 22:44:35
mhash,mhash-0.9.9.9-maxint.patch,0008-maxint.patch,common,2009-07-22 17:23:43,2013-06-25 08:53:47
mhash,mhash-0.9.9.9-align.patch,0002-align.patch,common,2009-02-16 16:33:14,2013-06-25 08:53:47
mhash,mhash-0.9.9.9-force64bit-tiger.patch,0003-force64bit-tiger.patch,common,2009-07-22 17:23:43,2013-06-25 08:53:47
mhash,mhash-0.9.9.9-fix-snefru-segfault.patch,0004-fix-snefru-segfault.patch,common,2009-07-22 17:23:43,2013-06-25 08:53:47
mhash,mhash-0.9.9.9-autotools-namespace-stomping.patch,0007-autotools-namespace-stomping.patch,common,2009-07-22 17:23:43,2013-06-25 08:53:47
mhash,mhash-0.9.9.9-alignment.patch,0009-alignment.patch,common,2009-07-22 17:23:43,2013-06-25 08:53:47
mhash,mhash-0.9.9.9-fix-whirlpool-segfault.patch,0006-fix-whirlpool-segfault.patch,common,2009-07-22 17:23:43,2013-06-25 08:53:47
mhash,mhash-0.9.9.9-fix-mem-leak.patch,0005-fix-mem-leak.patch,common,2009-07-22 17:23:43,2013-06-25 08:53:47
mhash,mhash-0.9.9-no-free-before-use.patch,0015-mhash-0.9.9-no-free-before-use.patch,common,2019-07-29 18:49:21,2020-01-21 15:14:07
mhash,mhash-0.9.9.9-keygen_test_fix.patch,0010-keygen_test_fix.patch,common,2009-07-22 22:25:16,2013-06-25 08:53:47
nuget,nuget-fix_xdt_hintpath,fix_xdt_hintpath,common,2015-07-15 19:47:04,2015-06-29 10:07:35
numad,0002-recognize--m-option-correctly.patch,cf6c2c029edc9c288122bcd603a72eb7f6d042d2.patch,common,2023-12-05 14:01:21,2020-11-20 21:03:12
pamix,0001-src-pamix_ui.cpp-always-use-s-style-format-for-print.patch,01-fix-string-literal.patch,common,2023-01-24 00:21:16,2021-11-01 22:06:33
patch,patch-2.7.6-CVE-2019-13638-invoked-ed-directly-instead-of-using-the-shell.patch,0005-CVE-2019-13638.patch,common,2019-07-29 13:50:01,2021-01-09 00:00:00
patch,patch-2.7.6-failed_assertion.patch,0009-Fix_failed_assertion_outstate-after_newline.patch,common,2019-07-24 13:05:07,2021-01-09 00:00:00
patch,patch-2.7.6-dont-leak-temporary-file-on-failed-ed-style-patch.patch,0006-Do_not_leak_temporary_file.patch,common,2019-07-29 13:50:01,2021-01-09 00:00:00
patch,patch-CVE-2018-1000156.patch,Fix_arbitrary_command_execution_in_ed-style_patches.patch,common,2018-05-03 11:53:39,2018-04-14 00:00:00
patch,patch-2.7.6-abort_when_cleaning_up_fails.patch,0002-Abort_when_cleaning_up_fails.patch,common,2019-07-24 13:05:07,2019-06-28 00:00:00
patch,patch-2.7.6-crash-RLIMIT_NOFILE.patch,0003-Do_not_crash_when_RLIMIT_NOFILE_is_set_to_RLIM_INFINITY.patch,common,2019-07-24 13:05:07,2021-01-09 00:00:00
patch,patch-2.7.6-fix-ed-style-test-failure.patch,0001-Fix-ed-style-test-failure.patch,common,2019-07-29 13:50:01,2021-01-09 00:00:00
patch,patch-2.7.6-allow-input-files-to-be-missing-for-ed-style-patches.patch,Allow_input_files_to_be_missing_for_ed-style_patches.patch,common,2019-07-29 13:50:01,2021-01-09 00:00:00
patch,patch-2.7.6-avoid-invalid-memory-access-in-context-format-diffs.patch,0008-Avoid_invalid_memory_access_in_context_format_diffs.patch,common,2019-07-24 13:05:07,2021-01-09 08:58:08
patch,patch-2.7.6-fix-segfault-with-mangled-rename-patch.patch,Fix_segfault_with_mangled_rename_patch.patch,common,2019-07-29 13:50:01,2021-01-09 00:00:00
patch,patch-2.7.6-dont-leak-temporary-file-on-failed-multi-file-ed-style-patch.patch,0007-Do_not_leak_temporary_file_on_failed_multi-file.patch,common,2019-07-29 13:50:01,2021-01-09 00:00:00
patch,patch-2.7.6-CVE-2019-13636-symlinks.patch,0004-CVE-2019-13636.patch,common,2019-07-24 13:05:07,2021-01-09 00:00:00
pinfo,pinfo-0.6.13-gccwarn.patch,Werror-format.patch,similar,2023-01-26 09:41:36,2025-02-14 12:29:16
pmars,pmars-sfprintf-format.patch,printf.patch,similar,2014-02-10 18:33:28,2019-04-17 14:04:01
qbrew,qbrew-fix-return-type.patch,0008-Fix-FTBFS-with-GCC-6.patch,similar,2016-11-10 23:50:40,2016-02-02 11:27:53
ri-li,Ri-li-2.0.1-gcc43.patch,fix-gcc4.3-ftbfs.patch,common,2008-01-11 21:03:31,2008-01-20 21:31:37
ssmtp,ssmtp-remote-addr.patch,03-557741-remote-addr.patch,common,2012-07-01 00:17:44,2014-07-15 00:49:18
ssmtp,ssmtp-garbage_writes.patch,04-508759-garbage.patch,common,2012-06-29 23:41:49,2012-06-25 00:02:16
tayga,tayga-c99.patch,0010-include-for-writev.patch,common,2023-01-02 07:59:33,2019-02-19 14:32:20
torcs,format-argument.patch,format-argument.patch,common,2018-07-09 19:13:26,2017-05-05 22:16:05
unzip,unzip-zipbomb-part3.patch,24-cve-2019-13232-do-not-raise-alert-for-misplaced-central-directory.patch,common,2019-10-23 13:35:14,2019-07-27 16:01:36
unzip,unzip-6.0-cve-2014-8141.patch,11-cve-2014-8141-getzip64data.patch,common,2015-02-10 20:26:05,2014-12-22 18:16:10
unzip,0001-Fix-CVE-2016-9844-rhbz-1404283.patch,19-cve-2016-9844-zipinfo-buffer-overflow.patch,common,2016-12-14 15:59:00,2016-12-11 20:03:30
unzip,unzip-6.0-cve-2014-8140.patch,10-cve-2014-8140-test-compr-eb.patch,common,2015-02-10 20:26:05,2014-12-22 18:16:10
unzip,unzip-zipbomb-part1.patch,22-cve-2019-13232-fix-bug-in-undefer-input.patch,common,2019-10-23 13:35:14,2019-07-11 16:03:34
unzip,unzip-6.0-timestamp.patch,17-restore-unix-timestamps-accurately.patch,common,2017-07-14 15:36:50,2016-12-11 20:03:30
unzip,unzip-zipbomb-part2.patch,23-cve-2019-13232-zip-bomb-with-overlapped-entries.patch,common,2019-10-23 13:35:14,2019-07-11 16:03:34
unzip,unzip-zipbomb-part5.patch,25-cve-2019-13232-fix-bug-in-uzbunzip2.patch,common,2021-04-28 14:03:51,2021-01-10 14:34:00
unzip,unzip-6.0-symlink.patch,06-initialize-the-symlink-flag.patch,common,2013-11-19 12:18:32,2013-10-14 16:48:40
unzip,unzip-zipbomb-part4.patch,26-cve-2019-13232-fix-bug-in-uzinflate.patch,common,2021-03-25 12:47:57,2021-01-10 14:34:00
